License Number,DBA,Firm Name,Address,City,State,Zip Code,Business Type,Map Point
211059,Sand N Surf,J Family Stores Inc,350 BROADWAY #110,SANTA MONICA,CA,90401,Clothing / Accessories,"350 BROADWAY #110
SANTA MONICA, CA 90401-2677
(34.01470213700003, -118.49406380199997)"
212481,Chilli Beans,25 CB LLC,1408 3RD STREET PROMENADE,SANTA MONICA,CA,90401,Clothing / Accessories,"1408 3RD STREET PROMENADE
SANTA MONICA, CA 90401-2322
(34.015543, -118.495969)"
213496,The Kooples,The Kooples Bloom Inc,395 SANTA MONICA PL #149,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PL #149
SANTA MONICA, CA 90401
(34.016046, -118.495666)"
212014,Diane Von Furstenberg,DVF STUDIO LLC,395 SANTA MONICA PL #128,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PL #128
SANTA MONICA, CA 90401-3477
(34.015022388000034, -118.49376113799997)"
146917,H & M,H & M Hennes & Mauritz Lp,1452 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1452 3RD STREET PROM
SANTA MONICA, CA 90401-2322
"
151108,Urban Leather,,395 SANTA MONICA PLACE #249,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #249
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
138385,Forever 21,Forever 21 Retail Inc,1431 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1431 3RD STREET PROM
SANTA MONICA, CA 90401-2321
(34.015241, -118.495618)"
164126,"Volcom Retail, LLC",,1340 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1340 3RD STREET PROM
SANTA MONICA, CA 90401-1310
(34.016441, -118.497031)"
150986,B C B G Maxazria Store 757,B C B G Maxazria Group Inc,395 SANTA MONICA PLACE #170W,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #170W
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
150839,Ted Baker,Ted Baker Limited,395 SANTA MONICA PLACE #168,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #168
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
83831,Banana Republic 8234,Banana Republic Inc,1202 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1202 3RD STREET PROM
SANTA MONICA, CA 90401-1308
(34.018318, -118.499228)"
99797,Abercrombie & Fitch #697,,1345 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1345 3RD STREET PROM
SANTA MONICA, CA 90401-1309
(34.016386, -118.496967)"
163222,LeSportsac Santa Monica Place,Itochu Prominent USA LLC,395 SANTA MONICA PLACE #158,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #158
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
216866,SwimSpot,,395 SANTA MONICA PLACE #216,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #216
SANTA MONICA, CA 90401
(34.016046, -118.495666)"
219505,Myabetic,,604 ARIZONA AVE,SANTA MONICA,CA,90401,Clothing / Accessories,"604 ARIZONA AVE
SANTA MONICA, CA 90401-1610
(34.019553, -118.494504)"
219787,Joe's Jeans,GBG Denim Retail LLC,395 SANTA MONICA PL #171,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PL #171
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
150584,Swarovski,Swarovski #245,395 SANTA MONICA PLACE #238,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #238
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
150832,7 For All Mankind #729,V F Contemporary Brands,395 SANTA MONICA PLACE #106,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #106
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
163117,Athleta #7061,,1318 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1318 3RD STREET PROM
SANTA MONICA, CA 90401-1310
(34.01674, -118.497385)"
154371,O'Neill,,131 BROADWAY,SANTA MONICA,CA,90401,Clothing / Accessories,"131 BROADWAY
SANTA MONICA, CA 90401
(34.013272, -118.495805)"
95300,Guess Retail Inc,,1432 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1432 3RD STREET PROM
SANTA MONICA, CA 90401-2322
"
112053,Express #975,Express Fashion Operations LLC,1337 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1337 3RD STREET PROM
SANTA MONICA, CA 90401-1379
(34.016495, -118.497095)"
97705,J Crew Retail,Grace Holms Inc,1222 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1222 3RD STREET PROM
SANTA MONICA, CA 90401-1308
(34.01797766000004, -118.49891975399999)"
120492,Rip Curl,,1451 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1451 3RD STREET PROM
SANTA MONICA, CA 90401-2321
(34.014966, -118.495299)"
150890,Nordstrom,Nordstrom Inc,220 BROADWAY,SANTA MONICA,CA,90401,Clothing / Accessories,"220 BROADWAY
SANTA MONICA, CA 90401-2371
(34.01387797700005, -118.49506081199996)"
217660,U.S. Brands LLC,,401 WILSHIRE BLVD #1200,SANTA MONICA,CA,90401,Clothing / Accessories,"401 WILSHIRE BLVD #1200
SANTA MONICA, CA 90401-1475
(34.019275, -118.498107)"
212011,Ron Robinson Inc,,1327 5TH ST,SANTA MONICA,CA,90401,Clothing / Accessories,"1327 5TH ST
SANTA MONICA, CA 90401-1414
(34.017893, -118.495042)"
149440,Fred Segal Girl,,420 BROADWAY,SANTA MONICA,CA,90401,Clothing / Accessories,"420 BROADWAY
SANTA MONICA, CA 90401-2314
(34.01564733300006, -118.49290055699998)"
1,TEST - Santa Monica Business-,,1234 MAIN ST,SANTA MONICA,CA,90401,Clothing / Accessories,"1234 MAIN ST
SANTA MONICA, CA 90401
"
133416,Pacsun #994,,1446 3RD STREET PROM,SANTA MONICA,CA,90401,Clothing / Accessories,"1446 3RD STREET PROM
SANTA MONICA, CA 90401-2322
(34.015021, -118.495363)"
156602,Crown Diva,,1247 LINCOLN BLVD,SANTA MONICA,CA,90401,Clothing / Accessories,"1247 LINCOLN BLVD
SANTA MONICA, CA 90401-1700
(34.021156, -118.493321)"
150884,Barneys Co-Op,Barneys Inc,395 SANTA MONICA PLACE #146,SANTA MONICA,CA,90401,Clothing / Accessories,"395 SANTA MONICA PLACE #146
SANTA MONICA, CA 90401-2372
(34.015022388000034, -118.49376113799997)"
124982,Alka Vora,,1215 11TH ST #5,SANTA MONICA,CA,90401,Clothing Design,"1215 11TH ST #5
SANTA MONICA, CA 90401-2020
(34.02403303700004, -118.49114074899995)"
216902,Creams And Dreams Inc,,219 ARIZONA AVE,SANTA MONICA,CA,90401,Coffee,"219 ARIZONA AVE
SANTA MONICA, CA 90401-1203
(34.016631, -118.498109)"
132965,Funnel Mill,,930 BROADWAY A,SANTA MONICA,CA,90401,Coffee House,"930 BROADWAY A
SANTA MONICA, CA 90401-2788
(34.019571057000064, -118.48808297199997)"
210359,Philz Coffee Inc,,525 SANTA MONICA BLVD #100,SANTA MONICA,CA,90401,Coffee House,"525 SANTA MONICA BLVD #100
SANTA MONICA, CA 90401-3614
(34.017718, -118.49354)"
216301,Science of Living Natural Foods,"Science of Living Natural Foods, Inc.",1009 WILSHIRE BLVD,SANTA MONICA,CA,90401,Coffee House,"1009 WILSHIRE BLVD
SANTA MONICA, CA 90401-1931
(34.024013, -118.492263)"
159523,Starbucks Coffee#17403,Starbucks Corporation,1447 LINCOLN BLVD,SANTA MONICA,CA,90401,Coffee House,"1447 LINCOLN BLVD
SANTA MONICA, CA 90401-3607
(34.018429, -118.490131)"
102587,The Coffee Bean & Tea Leaf #55,Intern'l Coffee Bean & Tea,829 WILSHIRE BLVD,SANTA MONICA,CA,90401,Coffee House,"829 WILSHIRE BLVD
SANTA MONICA, CA 90401-1809
(34.02291, -118.49362)"
152805,The Refinery,Refinery International Inc,413 SANTA MONICA BLVD,SANTA MONICA,CA,90401,Coffee House,"413 SANTA MONICA BLVD
SANTA MONICA, CA 90401
(34.016592236000065, -118.49503184399998)"
162339,Starbucks Coffee #19895,,1030 WILSHIRE BLVD,SANTA MONICA,CA,90401,Coffee House,"1030 WILSHIRE BLVD
SANTA MONICA, CA 90401-1907
(34.024232, -118.491999)"
144592,Golden Mean,Golden Mean Books & Cafe Corp,1028 WILSHIRE BLVD,SANTA MONICA,CA,90401,Coffee House,"1028 WILSHIRE BLVD
SANTA MONICA, CA 90401-1907
(34.023948233000056, -118.49231805699998)"
115980,International Coffee & Tea L L C #62,,1312 3RD STREET PROM,SANTA MONICA,CA,90401,Coffee Store,"1312 3RD STREET PROM
SANTA MONICA, CA 90401-1310
(34.016821, -118.497482)"
216060,Starbucks Coffee #25579,Starbucks Corporation,395 SANTA MONICA PL,SANTA MONICA,CA,90401,Coffee Store,"395 SANTA MONICA PL
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
82443,Starbucks Coffee 654,Starbucks Corporation,300 WILSHIRE BLVD,SANTA MONICA,CA,90401,Coffee Store,"300 WILSHIRE BLVD
SANTA MONICA, CA 90401-1312
(34.01854, -118.499016)"
160293,Jersey Mike's Subs,Lilelu Inc,1447 LINCOLN BLVD #106,SANTA MONICA,CA,90401,Delicatessen,"1447 LINCOLN BLVD #106
SANTA MONICA, CA 90401-3607
(34.018418, -118.490117)"
216943,Trimana Fresh Market,Kambiz-Yad Corporation,1348 3RD STREET PROMENADE,SANTA MONICA,CA,90401,Delicatessen,"1348 3RD STREET PROMENADE
SANTA MONICA, CA 90401-1310
(34.016025, -118.496539)"
90619,Lynn S Lempert DDS,,1243 7TH ST #C,SANTA MONICA,CA,90401,Dentist,"1243 7TH ST #C
SANTA MONICA, CA 90401-1600
(34.02048285700005, -118.49433026499997)"
27693,Dr N Camay D D S,,1227 LINCOLN BLVD #202,SANTA MONICA,CA,90401,Dentist,"1227 LINCOLN BLVD #202
SANTA MONICA, CA 90401-1783
(34.021504, -118.493733)"
3724,Thomas Rauth DDS A Prof Corp,,1234 7TH ST #4,SANTA MONICA,CA,90401,Dentist,"1234 7TH ST #4
SANTA MONICA, CA 90401-1614
(34.020723, -118.494658)"
157461,American Family Dental Office,,900 WILSHIRE BLVD #440,SANTA MONICA,CA,90401,Dentist,"900 WILSHIRE BLVD #440
SANTA MONICA, CA 90401-1872
(34.023191, -118.493271)"
111241,Teresa K Yang DDS Inc,,1510 10TH ST,SANTA MONICA,CA,90401,Dentist,"1510 10TH ST
SANTA MONICA, CA 90401-2806
(34.019523, -118.487733)"
96224,Michael O Hamada D D S,,1460 7TH ST #205,SANTA MONICA,CA,90401,Dentist,"1460 7TH ST #205
SANTA MONICA, CA 90401-2631
(34.017584, -118.490996)"
110526,Gary Saltz D D S,,1243 7TH ST #C,SANTA MONICA,CA,90401,Dentist,"1243 7TH ST #C
SANTA MONICA, CA 90401-1600
(34.02048285700005, -118.49433026499997)"
159410,Brandon G Seto DDS A Professional Corp,,1234 7TH ST #3,SANTA MONICA,CA,90401,Dentist,"1234 7TH ST #3
SANTA MONICA, CA 90401-1614
(34.020723, -118.494658)"
159412,Richard J Rauth DDS A Professional Corp,,1234 7TH ST #3,SANTA MONICA,CA,90401,Dentist,"1234 7TH ST #3
SANTA MONICA, CA 90401-1614
(34.020723, -118.494658)"
127801,Dr Fred Chao D D S,,1227 LINCOLN BLVD #301,SANTA MONICA,CA,90401,Dentist,"1227 LINCOLN BLVD #301
SANTA MONICA, CA 90401-1783
(34.021532586000035, -118.49374029699999)"
4041,Gary Warburton,,519 ARIZONA AVE,SANTA MONICA,CA,90401,Dentist,"519 ARIZONA AVE
SANTA MONICA, CA 90401-1407
(34.01901369700005, -118.49528781199996)"
5647,"William Chin D D S, A P D C",,1253 7TH ST 200,SANTA MONICA,CA,90401,Dentist,"1253 7TH ST 200
SANTA MONICA, CA 90401-1617
(34.02028351200005, -118.49409980899998)"
105494,Kathy Zahedi D D S,,1450 10TH ST #400,SANTA MONICA,CA,90401,Dentist,"1450 10TH ST #400
SANTA MONICA, CA 90401-2857
(34.019978157000025, -118.48833839999998)"
8634,Tistaert Dental,"Glen A Tistaert, DDS",1333 7TH ST,SANTA MONICA,CA,90401,Dentist,"1333 7TH ST
SANTA MONICA, CA 90401-1607
(34.019295, -118.492988)"
90021,"Linh P Vu, D D S",,609 COLORADO AVE,SANTA MONICA,CA,90401,Dentist,"609 COLORADO AVE
SANTA MONICA, CA 90401-2507
(34.015523436000024, -118.48991817799998)"
35114,Nancy J Yee D D S A Dental Corp,Nancy J Yee D D S A Prof,620 ARIZONA AVE,SANTA MONICA,CA,90401,Dentist,"620 ARIZONA AVE
SANTA MONICA, CA 90401-1610
(34.01947940700006, -118.49461819199996)"
57830,Bradley G Seto D D S,,1234 7TH ST,SANTA MONICA,CA,90401,Dentist,"1234 7TH ST
SANTA MONICA, CA 90401-1614
(34.020723, -118.494658)"
210611,RYAN C WALLACE DDS INC,,1460 7TH ST #205,SANTA MONICA,CA,90401,Dentist,"1460 7TH ST #205
SANTA MONICA, CA 90401-2631
(34.017584, -118.490996)"
96753,Michael J Brandolino DDS Inc,,1234 7TH ST #1,SANTA MONICA,CA,90401,Dentist,"1234 7TH ST #1
SANTA MONICA, CA 90401-1614
(34.02065800400004, -118.49462870599996)"
164065,K H Slezak D D S,,620 ARIZONA AVE 2ND FLR,SANTA MONICA,CA,90401,Dentist,"620 ARIZONA AVE 2ND FLR
SANTA MONICA, CA 90401-1610
(34.01947940700006, -118.49461819199996)"
149319,Regina Barbara Juchnowska DDS,,620 ARIZONA AVE,SANTA MONICA,CA,90401,Dentist,"620 ARIZONA AVE
SANTA MONICA, CA 90401-1610
(34.019668, -118.49436)"
8189,Charles R Dobeck D D S,,1243 7TH ST #A,SANTA MONICA,CA,90401,Dentist,"1243 7TH ST #A
SANTA MONICA, CA 90401-1600
(34.020464, -118.494352)"
141539,Lisa Chan Flagg D D S Inc,,1551 OCEAN AVE #260,SANTA MONICA,CA,90401,Dentist,"1551 OCEAN AVE #260
SANTA MONICA, CA 90401-2108
(34.011743, -118.495338)"
218950,Heart Centered Dentistry Inc,,1244 7TH ST #102,SANTA MONICA,CA,90401,Dentist,"1244 7TH ST #102
SANTA MONICA, CA 90401-1648
(34.02051, -118.494406)"
7223,Elliott Fishlyn D D S,,519 ARIZONA AVE,SANTA MONICA,CA,90401,Dentist,"519 ARIZONA AVE
SANTA MONICA, CA 90401-1407
(34.01901369700005, -118.49528781199996)"
141082,Abraham Cohen Dds Inc,,1450 10TH ST #400,SANTA MONICA,CA,90401,Dentist,"1450 10TH ST #400
SANTA MONICA, CA 90401-2857
(34.019978157000025, -118.48833839999998)"
11640,William C Pratt III D D S,,1450 10TH ST #306,SANTA MONICA,CA,90401,Dentist,"1450 10TH ST #306
SANTA MONICA, CA 90401-2857
(34.019978157000025, -118.48833839999998)"
9946,Stephen B Effron D D S,,1227 LINCOLN BLVD #203,SANTA MONICA,CA,90401,Dentist,"1227 LINCOLN BLVD #203
SANTA MONICA, CA 90401-1783
(34.021535, -118.49377)"
54107,Scott Gould Newhart D M D Inc,,301 ARIZONA AVE #300,SANTA MONICA,CA,90401,Dentist,"301 ARIZONA AVE #300
SANTA MONICA, CA 90401-1394
(34.01709284400005, -118.49762809599997)"
214272,Sears Operations #1178,Sears Operations LLC,302 COLORADO AVE,SANTA MONICA,CA,90401,Department Store,"302 COLORADO AVE
SANTA MONICA, CA 90401-2376
(34.013088, -118.492832)"
217138,Sidecar Doughnuts LLC,,631 WILSHIRE BLVD #D,SANTA MONICA,CA,90401,Donut Shop,"631 WILSHIRE BLVD #D
SANTA MONICA, CA 90401-1510
(34.021204, -118.495737)"
132275,CVS/Pharmacy #9726,,1411 LINCOLN BLVD,SANTA MONICA,CA,90401,Drug Store,"1411 LINCOLN BLVD
SANTA MONICA, CA 90401-2732
(34.019172712000056, -118.49094025199997)"
162158,Westside Corporate Creativity,MiBi LLC,1323-A 3RD STREET PROM,SANTA MONICA,CA,90401,Entertainment,"1323-A 3RD STREET PROM
SANTA MONICA, CA 90401-1309
(34.016685, -118.497321)"
161002,Ezai Floral Design,,1014 BROADWAY,SANTA MONICA,CA,90401,Florist,"1014 BROADWAY
SANTA MONICA, CA 90401-2808
(34.019911, -118.48765)"
54607,Millefleur,,1512 11TH ST #102 A,SANTA MONICA,CA,90401,Florist,"1512 11TH ST #102 A
SANTA MONICA, CA 90401-2938
(34.020209, -118.486692)"
27153,Oskos Service Center,,731 SANTA MONICA BLVD,SANTA MONICA,CA,90401,Gas Station,"731 SANTA MONICA BLVD
SANTA MONICA, CA 90401-2601
(34.019275, -118.491626)"
80073,Wilshire Chevron,,432 WILSHIRE BLVD,SANTA MONICA,CA,90401,Gas Station & Mini Market,"432 WILSHIRE BLVD
SANTA MONICA, CA 90401-1410
(34.019756, -118.497506)"
219539,Tradesy.Com,Tradesy Inc,1217 2ND ST,SANTA MONICA,CA,90401,General Merchandise,"1217 2ND ST
SANTA MONICA, CA 90401-1108
(34.017078, -118.49962)"
46916,Unix Industries Inc,,301 ARIZONA AVE #304,SANTA MONICA,CA,90401,General Merchandise,"301 ARIZONA AVE #304
SANTA MONICA, CA 90401-1394
(34.01709284400005, -118.49762809599997)"
219431,WithMe,WithMe Inc,395 SANTA MONICA PL #120,SANTA MONICA,CA,90401,General Merchandise,"395 SANTA MONICA PL #120
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
158909,The Beach Vault,,1515 OCEAN AVE #B,SANTA MONICA,CA,90401,General Merchandise,"1515 OCEAN AVE #B
SANTA MONICA, CA 90401-2118
(34.01238, -118.496079)"
73199,Taddsco Images Inc,,1032 BROADWAY,SANTA MONICA,CA,90401,General Merchandise,"1032 BROADWAY
SANTA MONICA, CA 90401-2808
(34.02024779100003, -118.48722068699999)"
132205,Timeless Signs And Symbols,,710 BROADWAY,SANTA MONICA,CA,90401,General Merchandise,"710 BROADWAY
SANTA MONICA, CA 90401-2608
(34.01758832500008, -118.49049086199994)"
92642,Wonders Of The World & Beyond,Dinosaur Store,1460 LINCOLN BLVD,SANTA MONICA,CA,90401,General Merchandise,"1460 LINCOLN BLVD
SANTA MONICA, CA 90401-2733
(34.018630286000075, -118.49039989399995)"
134910,A & J Trade Inc,,1707 4TH ST,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1707 4TH ST
SANTA MONICA, CA 90401-3301
(34.01192944600007, -118.48983722399998)"
219262,Psychic Crystals,,613 WILSHIRE BLVD #100,SANTA MONICA,CA,90401,"Gifts, Handicrafts","613 WILSHIRE BLVD #100
SANTA MONICA, CA 90401-1500
(34.020938, -118.496065)"
102182,Usual And Unusual Gifts,,911 ARIZONA AVE 1,SANTA MONICA,CA,90401,"Gifts, Handicrafts","911 ARIZONA AVE 1
SANTA MONICA, CA 90401-1807
(34.02185292000007, -118.49177796099997)"
109583,Brookstone Company #249,,302 ARIZONA AVE,SANTA MONICA,CA,90401,"Gifts, Handicrafts","302 ARIZONA AVE
SANTA MONICA, CA 90401-1339
(34.017375, -118.497195)"
162002,La Boutique Giftshop,,1740 OCEAN AVE,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1740 OCEAN AVE
SANTA MONICA, CA 90401-3214
(34.008718059000046, -118.49178833199994)"
154214,Hazelwood Gift Shop #3119,Fairmont Miramar Hotel,101 WILSHIRE BLVD,SANTA MONICA,CA,90401,"Gifts, Handicrafts","101 WILSHIRE BLVD
SANTA MONICA, CA 90401-1158
(34.01686179100005, -118.50117523999995)"
88934,Gift & Souvenirs Santa Monica,,113 BROADWAY,SANTA MONICA,CA,90401,"Gifts, Handicrafts","113 BROADWAY
SANTA MONICA, CA 90401-2304
(34.01289354200003, -118.49632980299998)"
154114,Venokado,V K Santa Monica L P,395 SANTA MONICA PLACE #M9A,SANTA MONICA,CA,90401,"Gifts, Handicrafts","395 SANTA MONICA PLACE #M9A
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
150585,Disney Store 757,Disney Store USA LLC,395 SANTA MONICA PLACE #212,SANTA MONICA,CA,90401,"Gifts, Handicrafts","395 SANTA MONICA PLACE #212
SANTA MONICA, CA 90401-2372
(34.016046, -118.495666)"
152583,Groove Worx Store,Blair Designs,1418 2ND ST,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1418 2ND ST
SANTA MONICA, CA 90401-2302
(34.014467946000025, -118.49660832699999)"
148075,Gift & Souvenirs Santa Monica,,1551 OCEAN AVE #140,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1551 OCEAN AVE #140
SANTA MONICA, CA 90401-2108
(34.01161259100007, -118.49512073099999)"
216545,Marcia Jacobs,Santa Monica Gifts,1603 OCEAN FRONT WALK,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1603 OCEAN FRONT WALK
SANTA MONICA, CA 90401-3119
(34.010439, -118.495896)"
82228,Beachcomber Gift Shop,,350 SANTA MONICA PIER,SANTA MONICA,CA,90401,"Gifts, Handicrafts","350 SANTA MONICA PIER
SANTA MONICA, CA 90401-3128
(34.008992, -118.49787)"
71050,Shiva,,1335 3RD STREET PROM,SANTA MONICA,CA,90401,"Gifts, Handicrafts","1335 3RD STREET PROM
SANTA MONICA, CA 90401-1309
(34.016529501000036, -118.49710998799998)"
88352,Pacific Park,S M Amusements L L C,380 SANTA MONICA PIER,SANTA MONICA,CA,90401,"Gifts, Handicrafts","380 SANTA MONICA PIER
SANTA MONICA, CA 90401-3128
(34.009849, -118.496802)"
63658,Ye Old Kings Head Inc Shoppe,Ye Old Kings Head Inc,132 SANTA MONICA BLVD,SANTA MONICA,CA,90401,"Gifts, Handicrafts","132 SANTA MONICA BLVD
SANTA MONICA, CA 90401
(34.014727, -118.497233)"
51024,The Vons Companies Inc 2262,,710 BROADWAY,SANTA MONICA,CA,90401,"Grocery, Food Products","710 BROADWAY
SANTA MONICA, CA 90401-2608
(34.017673, -118.490399)"
88602,Fresh Start,,1328 2ND ST,SANTA MONICA,CA,90401,"Grocery, Food Products","1328 2ND ST
SANTA MONICA, CA 90401-1122
(34.015577, -118.497869)"
155066,Palapa Azul Inc,,1119 COLORADO AVE #110,SANTA MONICA,CA,90401,"Grocery, Food Products","1119 COLORADO AVE #110
SANTA MONICA, CA 90401-3009
(34.01934, -118.485148)"
158578,Kikka,,500 WILSHIRE BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","500 WILSHIRE BLVD
SANTA MONICA, CA 90401-1404
(34.020059, -118.497129)"
143794,Penzey's Spices,Penzey's Spice Company,1347 4TH ST,SANTA MONICA,CA,90401,"Grocery, Food Products","1347 4TH ST
SANTA MONICA, CA 90401
(34.016714, -118.4955)"
98748,Wild Oats Market Inc,,500 WILSHIRE BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","500 WILSHIRE BLVD
SANTA MONICA, CA 90401-1404
(34.020059, -118.497129)"
155068,Hispanic Specialty Brands LLC,,1119 COLORADO AVE #110,SANTA MONICA,CA,90401,"Grocery, Food Products","1119 COLORADO AVE #110
SANTA MONICA, CA 90401-3009
(34.01934, -118.485148)"
162949,One Stop Shop Mart,Zare Investments Inc,314 SANTA MONICA BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","314 SANTA MONICA BLVD
SANTA MONICA, CA 90401
(34.015986, -118.495685)"
147776,Dream Foods International L L C,,1119 COLORADO AVE #110,SANTA MONICA,CA,90401,"Grocery, Food Products","1119 COLORADO AVE #110
SANTA MONICA, CA 90401-3009
(34.01934, -118.485148)"
128525,Famima Corporation,,1348 3RD STREET PROM,SANTA MONICA,CA,90401,"Grocery, Food Products","1348 3RD STREET PROM
SANTA MONICA, CA 90401-1310
(34.015958527000066, -118.49652882199996)"
77574,Bay City Partners Inc,Ms Irene Howard,1517 LINCOLN BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","1517 LINCOLN BLVD
SANTA MONICA, CA 90401-2776
(34.017703, -118.489285)"
146843,Santa Monica Seafood Co,,1000 WILSHIRE BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","1000 WILSHIRE BLVD
SANTA MONICA, CA 90401-1907
(34.02376690500006, -118.49253733799998)"
119509,A M I Inflight Inc,,1417 6TH ST,SANTA MONICA,CA,90401,"Grocery, Food Products","1417 6TH ST
SANTA MONICA, CA 90401-2565
(34.01752264500004, -118.49274011699998)"
154126,7-Eleven Store 18839D,Nomojo Enterprises Inc,630 WILSHIRE BLVD,SANTA MONICA,CA,90401,"Grocery, Food Products","630 WILSHIRE BLVD
SANTA MONICA, CA 90401-1502
(34.02097700000007, -118.49595682999995)"
125443,24 Hour Fitness Inc #68,,1415-1417 2ND ST,SANTA MONICA,CA,90401,Health Club,"1415-1417 2ND ST
SANTA MONICA, CA 90401
(34.014559, -118.496685)"
158798,Crossfit SandBox,CFSMB LLC,925 WILSHIRE BLVD #A,SANTA MONICA,CA,90401,Health Club,"925 WILSHIRE BLVD #A
SANTA MONICA, CA 90401-1891
(34.02350298700003, -118.49294752699996)"
160169,Burn Fitness 2 LLC,,1233 3RD STREET PROM,SANTA MONICA,CA,90401,Health Club,"1233 3RD STREET PROM
SANTA MONICA, CA 90401-1307
(34.017897, -118.498746)"
110422,Loews Santa Monica Beach Hotel Fitness Center,,1700 OCEAN AVE,SANTA MONICA,CA,90401,Health Club & Massage Establishment,"1700 OCEAN AVE
SANTA MONICA, CA 90401-3214
(34.009426, -118.492551)"
